Tanggal Transaksi,Lokasi Pembelian,Tipe,Merek,Warna,Jenis Kelamin,Kota,Propinsi,Usia,Jenis Pembayaran,Pekerjaan,Pendidikan,Harga Jual
27/04/2018,SIDOARJO,IPHONE 6S 32 GB,APPLE,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,20,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,TUBAN,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,PEREMPUAN,TUBAN,JAWA TIMUR,22,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,SURABAYA,JAWA TIMUR,38,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,PEREMPUAN,SURABAYA,JAWA TIMUR,23,TUNAI,KARYAWAN SWASTA,SARJANA (S1),2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,PEREMPUAN,GRESIK,JAWA TIMUR,30,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,GRESIK,JAWA TIMUR,47,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,GRESIK,JAWA TIMUR,54,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,PAMEKASAN,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,47,KREDIT,PNS,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,ABU-ABU,LAKI-LAKI,SIDOARJO,JAWA TIMUR,52,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,43,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,28,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,33,TUNAI,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,41,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,56,TUNAI,PNS,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,33,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,61,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,49,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,50,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,TUBAN,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,PEREMPUAN,TUBAN,JAWA TIMUR,42,TUNAI,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,27,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,55,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,LAKI-LAKI,GRESIK,JAWA TIMUR,41,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,JOMBANG,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,LAKI-LAKI,JOMBANG,JAWA TIMUR,46,TUNAI,PROFESIONAL (GURU/DOSEN/DOKTER),SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,59,KREDIT,PROFESIONAL (GURU/DOSEN/DOKTER),SARJANA (S1),2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,PEREMPUAN,SURABAYA,JAWA TIMUR,45,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,PEREMPUAN,SIDOARJO,JAWA TIMUR,37,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,20,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,40,KREDIT,PNS,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,29,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,GRESIK,JAWA TIMUR,41,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,BANGKALAN,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,BANGKALAN,JAWA TIMUR,50,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI MI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,SURABAYA,JAWA TIMUR,31,TUNAI,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,JOMBANG,OPPO F1S,OPPO,MERAH,LAKI-LAKI,JOMBANG,JAWA TIMUR,40,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,OPPO F1,OPPO,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,37,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8,SAMSUNG,MERAH,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,49,TUNAI,LAIN-LAIN,LAIN-LAIN,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,28,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,20,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,32,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,PEREMPUAN,GRESIK,JAWA TIMUR,38,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,30,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,39,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,LAMONGAN,JAWA TIMUR,46,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,35,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,JOMBANG,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,LAMONGAN,JAWA TIMUR,28,TUNAI,LAIN-LAIN,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,21,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,36,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,20,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,47,KREDIT,WIRASWASTA,SMP,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,53,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,31,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,20,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,49,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,58,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SIDOARJO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,27,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,33,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SUMENEP,JAWA TIMUR,34,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,45,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,57,KREDIT,WIRASWASTA,SMP,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,PEREMPUAN,PAMEKASAN,JAWA TIMUR,49,KREDIT,PNS,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SIDOARJO,JAWA TIMUR,36,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,55,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,30,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,PEREMPUAN,GRESIK,JAWA TIMUR,36,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,27,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,PEREMPUAN,TUBAN,JAWA TIMUR,30,KREDIT,IBU RUMAH TANGGA,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,TUBAN,JAWA TIMUR,23,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,48,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,28,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,39,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,22,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,JOMBANG,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,JOMBANG,JAWA TIMUR,23,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,TUBAN,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,48,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 PLUS,SAMSUNG,MERAH,LAKI-LAKI,SURABAYA,JAWA TIMUR,40,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,21,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,JOMBANG,JAWA TIMUR,24,TUNAI,PELAJAR/MAHASISWA,LAIN-LAIN,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,GRESIK,JAWA TIMUR,22,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,60,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SAMPANG,JAWA TIMUR,34,KREDIT,PNS,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,TUBAN,JAWA TIMUR,20,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,55,KREDIT,PNS,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,PAMEKASAN,JAWA TIMUR,31,TUNAI,LAIN-LAIN,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,GRESIK,JAWA TIMUR,42,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,BANGKALAN,JAWA TIMUR,47,KREDIT,TNI/POLRI,SMA,2049000
27/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,32,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SURABAYA,JAWA TIMUR,45,KREDIT,KARYAWAN SWASTA,SMA,2049000
27/04/2018,MOJOKERTO,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,25,TUNAI,LAIN-LAIN,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 PLUS,SAMSUNG,PUTIH,PEREMPUAN,PAMEKASAN,JAWA TIMUR,44,TUNAI,PNS,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,35,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,PAMEKASAN,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SUMENEP,JAWA TIMUR,44,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,BOJONEGORO,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,54,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SIDOARJO,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SIDOARJO,JAWA TIMUR,41,KREDIT,WIRASWASTA,AKADEMI/DIPLOMA,2049000
27/04/2018,SIDOARJO,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SIDOARJO,JAWA TIMUR,40,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,TUBAN,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,TUBAN,JAWA TIMUR,27,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,50,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,JOMBANG,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,JOMBANG,JAWA TIMUR,22,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,BANGKALAN,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SAMPANG,JAWA TIMUR,34,TUNAI,WIRASWASTA,SMA,2049000
27/04/2018,SIDOARJO,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,LAMONGAN,JAWA TIMUR,48,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,GRESIK,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,GRESIK,JAWA TIMUR,42,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,25,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,47,KREDIT,WIRASWASTA,SMA,2049000
27/04/2018,SURABAYA,SAMSUNG GALAXY A8 STAR,SAMSUNG,BIRU,LAKI-LAKI,SURABAYA,JAWA TIMUR,42,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,SIDOARJO,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,BIRU,LAKI-LAKI,SIDOARJO,JAWA TIMUR,33,TUNAI,KARYAWAN SWASTA,SMA,2049000
27/04/2018,SURABAYA,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,PURPLE,LAKI-LAKI,SURABAYA,JAWA TIMUR,49,TUNAI,LAIN-LAIN,LAIN-LAIN,2049000
27/04/2018,SURABAYA,XIAOMI POCOPHONE FI 6/64 GB,XIAOMI,PUTIH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,49,TUNAI,LAIN-LAIN,LAIN-LAIN,2049000
27/04/2018,SIDOARJO,XIAOMI MI NOTE 3/16 GB,XIAOMI,PUTIH,LAKI-LAKI,LAMONGAN,JAWA TIMUR,19,KREDIT,LAIN-LAIN,SMA,2049000
27/04/2018,BOJONEGORO,XIAOMI MI NOTE 3/16 GB,XIAOMI,PUTIH,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,32,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY C7 PRO,SAMSUNG,ABU-ABU,LAKI-LAKI,JEMBER,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY C7 PRO,SAMSUNG,ABU-ABU,LAKI-LAKI,JEMBER,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY C7 PRO,SAMSUNG,HITAM,LAKI-LAKI,JEMBER,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,SURABAYA,SAMSUNG GALAXY C7 PRO,SAMSUNG,HITAM,LAKI-LAKI,JEMBER,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,GRESIK,SAMSUNG GALAXY C7 PRO,SAMSUNG,MERAH,LAKI-LAKI,MOJOKERTO,JAWA TIMUR,34,TUNAI,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
28/04/2018,SIDOARJO,XIAOMI REDMI 5 2/16 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,48,KREDIT,PNS,SMA,2049000
28/04/2018,SURABAYA,XIAOMI REDMI 6 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,43,KREDIT,KARYAWAN SWASTA,SMA,2049000
28/04/2018,TUBAN,XIAOMI REDMI 6 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,TUBAN,JAWA TIMUR,21,TUNAI,PELAJAR/MAHASISWA,SARJANA (S1),2049000
28/04/2018,MOJOKERTO,XIAOMI REDMI 5 PLUS 3/32 GB,XIAOMI,HITAM,PEREMPUAN,MOJOKERTO,JAWA TIMUR,27,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,GRESIK,XIAOMI REDMI 5 PLUS 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,LAMONGAN,JAWA TIMUR,25,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,SURABAYA,XIAOMI REDMI 6 4/64 GB,XIAOMI,BIRU,PEREMPUAN,GRESIK,JAWA TIMUR,52,KREDIT,IBU RUMAH TANGGA,SARJANA (S1),2049000
28/04/2018,BOJONEGORO,XIAOMI REDMI 6 4/64 GB,XIAOMI,BIRU,LAKI-LAKI,BOJONEGORO,JAWA TIMUR,35,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,TUBAN,XIAOMI REDMI 6 4/64 GB,XIAOMI,HITAM,PEREMPUAN,TUBAN,JAWA TIMUR,21,KREDIT,PELAJAR/MAHASISWA,SARJANA (S1),2049000
28/04/2018,TUBAN,XIAOMI REDMI 6 4/64 GB,XIAOMI,PUTIH,PEREMPUAN,LAMONGAN,JAWA TIMUR,36,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,SUMENEP,OPPO F5,OPPO,HITAM,LAKI-LAKI,SUMENEP,JAWA TIMUR,43,TUNAI,WIRASWASTA,SMA,2049000
28/04/2018,BANGKALAN,OPPO F5,OPPO,HITAM,PEREMPUAN,SUMENEP,JAWA TIMUR,42,TUNAI,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,SURABAYA,OPPO F5,OPPO,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,23,TUNAI,LAIN-LAIN,SMP,2049000
28/04/2018,BANGKALAN,OPPO F5,OPPO,HITAM,LAKI-LAKI,BANGKALAN,JAWA TIMUR,24,TUNAI,LAIN-LAIN,SMA,2049000
28/04/2018,GRESIK,OPPO F5,OPPO,MERAH,LAKI-LAKI,SIDOARJO,JAWA TIMUR,49,KREDIT,KARYAWAN SWASTA,AKADEMI/DIPLOMA,2049000
28/04/2018,GRESIK,OPPO F5,OPPO,PUTIH,PEREMPUAN,LAMONGAN,JAWA TIMUR,48,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,COKLAT,LAKI-LAKI,SURABAYA,JAWA TIMUR,29,KREDIT,WIRASWASTA,SMA,2049000
28/04/2018,SIDOARJO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,GRESIK,JAWA TIMUR,25,KREDIT,LAIN-LAIN,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,SURABAYA,JAWA TIMUR,33,KREDIT,PELAJAR/MAHASISWA,SMA,2049000
28/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,LAKI-LAKI,JOMBANG,JAWA TIMUR,39,TUNAI,KARYAWAN SWASTA,SMA,2049000
28/04/2018,SURABAYA,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,HITAM,PEREMPUAN,SURABAYA,JAWA TIMUR,49,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,BOJONEGORO,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,BOJONEGORO,JAWA TIMUR,46,KREDIT,IBU RUMAH TANGGA,SMA,2049000
28/04/2018,JOMBANG,XIAOMI MI A2 LITE 3/32 GB,XIAOMI,KUNING,PEREMPUAN,JOMBANG,JAWA TIMUR,43,KREDIT,IBU RUMAH TANGGA,SMA,2049000
